"parcelId","BuildingType","PrimaryPropertyType","LargestPropertyUseType","YearBuilt","NumberofBuildings","NumberofFloors","SourceEUI","PropertyGFATotal","ENERGYSTARScore","SiteEnergyUse","Building Quality","Construction Class","Elevators","Heating System","Shape","Sprinklers"
"1453601660","NonResidential","Supermarket / Grocery Store","Supermarket/Grocery Store",1995,1,2,310.2000122,308965,"78",14512786,"AVERAGE","MASONRY",NA,"WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"1824049003","NonResidential","Supermarket / Grocery Store","Supermarket/Grocery Store",2008,1,1,323.8999939,63225,"100",6522551.5,"AVERAGE","MASONRY",NA,"COMPLETE HVAC","Long Rect or Irreg","Yes"
"1824049063","NonResidential","Warehouse","Non-Refrigerated Warehouse",1999,1,1,9,243044,"100",1396082.25,"GOOD","STRUCTURAL STEEL","Yes","VENTILATION","Very Irreg","Yes"
"1825049147","NonResidential","Other","Parking",2001,1,3,291.8999939,280252,NA,11521702,"GOOD","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"1925049022","NonResidential","Other","Other",1952,1,3,299.8999939,66462,NA,6876439.5,"AVERAGE","MASONRY","Yes","HOT & CHILLED WATER","Rect or Slight Irreg","Yes"
"1926049033","NonResidential","Retail Store","Retail Store",1997,1,1,234.5,131387,"72",8773058,"AVERAGE","MASONRY",NA,"FORCED AIR UNIT","Rect or Slight Irreg","Yes"
"1926049045","NonResidential","Warehouse","Non-Refrigerated Warehouse",1999,1,3,33.5,94400,"38",784364.5,"GOOD","MASONRY","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"1926049371","NonResidential","Retail Store","Retail Store",1967,1,1,302,114000,"79",17225444,"AVERAGE","MASONRY",NA,"WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"1926049424","NonResidential","Supermarket / Grocery Store","Supermarket/Grocery Store",1997,1,1,454.2000122,50083,"78",8663691,"AVERAGE","MASONRY",NA,"HEAT PUMP","Rect or Slight Irreg","Yes"
"1972203220","NonResidential","Large Office","Office",1988,1,3,162.3999939,124071,"73",4991360.5,"AVERAGE/GOOD","REINFORCED CONCRETE","Yes","HEAT PUMP","Rect or Slight Irreg","Yes"
"1972206507","NonResidential","Small- and Mid-Sized Office","Office",2000,1,4,136,90000,"84",3897738,"AVERAGE","REINFORCED CONCRETE","Yes","PACKAGE UNIT","Very Irreg","Yes"
"1973200353","NonResidential","Small- and Mid-Sized Office","Office",2001,1,3,273.1000061,96041,"70",5413418,"AVERAGE","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"1973200385","NonResidential","Large Office","Office",1999,1,3,211.3000031,280957,"96",11325513,"GOOD","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Long Rect or Irreg","Yes"
"1973200387","NonResidential","Large Office","Office",1999,1,4,187.3999939,243334,"89",8651835,"AVERAGE/GOOD","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Long Rect or Irreg","Yes"
"1974700010","NonResidential","Mixed Use Property","Other - Entertainment/Public Assembly",1991,1,6,519,154660,NA,52960796,"EXCELLENT","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"2738100010","NonResidential","Large Office","Office",1982,1,5,99.30000305,390295,"95",7683885,"GOOD","REINFORCED CONCRETE","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"2738100355","NonResidential","Warehouse","Non-Refrigerated Warehouse",1967,1,2,46.20000076,90000,"87",1429146.375,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"2738100425","NonResidential","Retail Store","Retail Store",1966,1,1,43,50200,NA,1047461,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","No"
"2767701055","NonResidential","Small- and Mid-Sized Office","Office",1925,1,6,130.8999939,94033,NA,4758198,"AVERAGE","MASONRY","Yes","HOT WATER","Rect or Slight Irreg","Yes"
"2767702765","NonResidential","Warehouse","Non-Refrigerated Warehouse",1941,1,2,6.599999905,63240,"100",227566.7031,"AVERAGE","WOOD FRAME",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"2768303229","NonResidential","Other","Parking",2008,1,5,308.3999939,322869,NA,17085344,"GOOD","STRUCTURAL STEEL","Yes","HEAT PUMP","Rect or Slight Irreg","Yes"
"2770603715","NonResidential","Self-Storage Facility","Self-Storage Facility",1988,1,4,11.19999981,130293,NA,465533.3125,"AVERAGE/GOOD","MASONRY","Yes","NO HEAT","Rect or Slight Irreg","Yes"
"2770605769","NonResidential","Warehouse","Non-Refrigerated Warehouse",1997,1,4,25.70000076,106041,"94",1123943,"AVERAGE/GOOD","STRUCTURAL STEEL","Yes","SPACE HEATERS","Rect or Slight Irreg","Yes"
"2771604950","NonResidential","Self-Storage Facility","Self-Storage Facility",1956,1,3,20.70000076,94470,NA,1000796.875,"AVERAGE","MASONRY","Yes","SPACE HEATERS","Long Rect or Irreg","Yes"
"5247801292","NonResidential","Large Office","Office",2002,1,10,156.8000031,181694,"88",7637986,"GOOD","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Long Rect or Irreg","Yes"
"5335200380","NonResidential","Retail Store","Retail Store",1987,1,2,14.30000019,69492,"100",318962.8125,"AVERAGE/GOOD","MASONRY",NA,"HEAT PUMP","Rect or Slight Irreg","Yes"
"5367201155","NonResidential","Warehouse","Non-Refrigerated Warehouse",1966,1,1,55.40000153,22780,"33",402051.3125,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","No"
"5367204080","NonResidential","Distribution Center","Distribution Center",1967,1,1,65.40000153,124472,"62",5464762,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"5367204080","NonResidential","Distribution Center","Distribution Center",1967,1,1,67.19999695,50065,"72",1529510.25,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"5367204505","NonResidential","Distribution Center","Distribution Center",1969,1,1,94.69999695,57540,"26",2582687,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"5367204745","NonResidential","Warehouse","Non-Refrigerated Warehouse",1966,1,1,56.5,85400,"49",1536998.25,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","No"
"5367204745","NonResidential","Warehouse","Non-Refrigerated Warehouse",1966,1,1,29.29999924,55700,"63",519806.0938,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","No"
"5367204756","NonResidential","Small- and Mid-Sized Office","Office",1964,1,1,77.19999695,53250,"96",1794187.25,"AVERAGE","MASONRY",NA,"COMPLETE HVAC","Rect or Slight Irreg","Yes"
"5457801420","NonResidential","Small- and Mid-Sized Office","Office",1987,1,6,79.30000305,78672,"98",2179719.75,"AVERAGE","REINFORCED CONCRETE","Yes","REFRIGERATED COOLING","Rect or Slight Irreg","Yes"
"5687500005","NonResidential","Warehouse","Non-Refrigerated Warehouse",1986,1,3,13,64660,"89",325513,"GOOD","MASONRY","Yes","SPACE HEATERS","Rect or Slight Irreg","No"
"6003500510","NonResidential","Mixed Use Property","Other",1927,1,2,193.1999969,75844,NA,3684188.5,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"6172900005","NonResidential","Distribution Center","Distribution Center",1968,1,1,142,161678,"25",9357230,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"6172900010","NonResidential","Distribution Center","Distribution Center",1949,1,1,676.5999756,101101,"1",21795830,"LOW/AVERAGE","PREFAB STEEL",NA,"COMPLETE HVAC","Rect or Slight Irreg","Yes"
"6172900015","NonResidential","Distribution Center","Distribution Center",1980,1,1,37.29999924,52613,"80",1061458.25,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"6172900075","NonResidential","Other","Other",1940,1,1,250.3999939,56608,NA,5094197,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"6172900230","NonResidential","Refrigerated Warehouse","Refrigerated Warehouse",1953,1,1,525.5,104099,NA,17695420,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"6431500015","NonResidential","Supermarket / Grocery Store","Supermarket/Grocery Store",2003,1,1,620.2000122,58184,"41",14715262,"GOOD","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"6632300290","NonResidential","Supermarket / Grocery Store","Supermarket/Grocery Store",1980,1,1,581.9000244,58480,"37",11054535,"AVERAGE","MASONRY",NA,"FORCED AIR UNIT","Rect or Slight Irreg","No"
"6849700145","NonResidential","Large Office","Office",2005,1,6,113.5,336700,"95",9058916,"EXCELLENT","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"6849700205","NonResidential","Retail Store","Retail Store",1996,1,4,260,264008,"42",9937707,"AVERAGE","REINFORCED CONCRETE","Yes","WARMED AND COOLED AIR","Very Irreg","Yes"
"7132300370","NonResidential","Small- and Mid-Sized Office","Office",1914,1,2,275.2999878,62220,"32",5444253.5,"GOOD","MASONRY","Yes","PACKAGE UNIT","Rect or Slight Irreg","No"
"7132800055","NonResidential","Small- and Mid-Sized Office","Office",1970,1,1,100.3000031,65430,"89",3181045.5,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"7174800132","NonResidential","Large Office","Office",2006,1,3,223.6999969,102290,"26",6062770.5,"AVERAGE/GOOD","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"7234600985","NonResidential","Other","Other",1926,1,3,513,80004,NA,12232124,"AVERAGE/GOOD","REINFORCED CONCRETE",NA,"HOT WATER","Rect or Slight Irreg","No"
"7376600510","NonResidential","Warehouse","Non-Refrigerated Warehouse",1991,1,2,48.90000153,323916,"92",8024064.5,"AVERAGE/GOOD","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"2829600110","NonResidential","Mixed Use Property","Office",1932,1,14,202.8999939,304052,"66",21027396,"AVERAGE/GOOD","REINFORCED CONCRETE","Yes","PACKAGE UNIT","Rect or Slight Irreg","Yes"
"2902201000","NonResidential","Small- and Mid-Sized Office","Office",1978,1,4,287,85385,NA,4855036.5,"LOW/AVERAGE","MASONRY",NA,"WARMED AND COOLED AIR","Rect or Slight Irreg","No"
"2924049109","NonResidential","Distribution Center","Distribution Center",1989,1,2,50.79999924,98024,"94",1988334.5,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","No"
"2925049094","NonResidential","Mixed Use Property","Office",1928,1,1,203.5,65000,NA,2603931.25,"AVERAGE","MASONRY",NA,"FORCED AIR UNIT","Rect or Slight Irreg","Yes"
"2925049098","NonResidential","Large Office","Office",1990,1,5,205.3000031,144573,"62",5135040,"AVERAGE","REINFORCED CONCRETE","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"2926049272","NonResidential","Retail Store","Retail Store",1950,1,2,63.90000153,302812,"97",7290824.5,"GOOD","REINFORCED CONCRETE",NA,"HOT & CHILLED WATER","Rect or Slight Irreg","Yes"
"2926049277","NonResidential","Small- and Mid-Sized Office","Office",1974,1,5,231.1999969,86400,"53",9080022,"AVERAGE/GOOD","REINFORCED CONCRETE","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"2926049490","NonResidential","Small- and Mid-Sized Office","Office",1981,1,6,231,86483,"56",6361236.5,"AVERAGE/GOOD","REINFORCED CONCRETE","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"3024049016","NonResidential","Distribution Center","Distribution Center",1976,1,1,55.90000153,51600,"75",1124543.125,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"3024049159","NonResidential","Warehouse","Non-Refrigerated Warehouse",1968,1,1,36.09999847,140520,"61",2225512,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"3025049001","NonResidential","Large Office","Office",1986,1,5,145.6999969,154029,"95",4636396.5,"AVERAGE/GOOD","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"3026049051","NonResidential","Other","Parking",2005,1,3,312.5,161789,NA,6963616.5,"GOOD","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"3026049142","NonResidential","Medical Office","Medical Office",2005,1,3,234.1999969,63909,NA,4765753.5,"GOOD","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Very Irreg","Yes"
"3126049011","NonResidential","Warehouse","Non-Refrigerated Warehouse",1948,1,2,31.89999962,53472,NA,971155.625,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"3224049045","NonResidential","Warehouse","Non-Refrigerated Warehouse",1980,1,1,73.90000153,50417,"14",1847401,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"3226049177","NonResidential","Medical Office","Medical Office",1961,1,3,305.1000061,133298,"21",15640994,"GOOD","REINFORCED CONCRETE","Yes","PACKAGE UNIT","Rect or Slight Irreg","Yes"
"3226049481","NonResidential","Retail Store","Retail Store",1965,1,2,105,168619,"78",6455828.5,"AVERAGE","REINFORCED CONCRETE",NA,"HOT & CHILLED WATER","Rect or Slight Irreg","Yes"
"3481800010","NonResidential","Large Office","Office",2000,1,4,195.8999939,175885,"91",6486377.5,"AVERAGE","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Very Irreg","Yes"
"3573200005","NonResidential","Warehouse","Non-Refrigerated Warehouse",1969,1,2,23.60000038,104786,"93",1028376.875,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"3573200658","NonResidential","Other","Other",2000,1,1,75,53040,NA,1770027.5,"AVERAGE/GOOD","STRUCTURAL STEEL",NA,"WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"3573700330","NonResidential","Small- and Mid-Sized Office","Office",1948,1,1,114,53620,"86",2058955.25,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","No"
"3573700410","NonResidential","Small- and Mid-Sized Office","Office",1938,1,1,162.1000061,50008,"62",3202213,"AVERAGE/GOOD","MASONRY",NA,"FORCED AIR UNIT","Rect or Slight Irreg","No"
"3879902270","NonResidential","Large Office","Office",2009,1,4,106.5999985,291176,"98",6657348.5,NA,NA,NA,NA,NA,NA
"3957900060","NonResidential","Warehouse","Non-Refrigerated Warehouse",1957,1,1,77.90000153,50832,"63",2551022.25,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"3958900565","NonResidential","Refrigerated Warehouse","Refrigerated Warehouse",1971,1,1,116.4000015,76354,"70",2843033.5,"AVERAGE","MASONRY",NA,"COMPLETE HVAC","Rect or Slight Irreg","No"
"3958900851","NonResidential","Warehouse","Non-Refrigerated Warehouse",1956,1,1,81.19999695,98480,"65",2831565.5,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"4083300140","NonResidential","Mixed Use Property","Retail Store",1904,1,2,168.3000031,53002,"75",3441643.25,"AVERAGE","WOOD FRAME",NA,"HOT WATER","Rect or Slight Irreg","No"
"4088802666","NonResidential","Mixed Use Property","Office",2008,1,3,503.6000061,175918,NA,22530168,"GOOD/EXCELLENT","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Very Irreg","Yes"
"4088802925","NonResidential","Other","Other",1920,1,3,451,169785,"NULL",19155416,"AVERAGE","REINFORCED CONCRETE","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"4088803725","NonResidential","Large Office","Office",1971,1,11,252.1999969,124721,"58",13898181,"GOOD","REINFORCED CONCRETE","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"4088803750","NonResidential","Small- and Mid-Sized Office","Office",1970,1,7,189.3000031,94002,"70",5662234,"AVERAGE","REINFORCED CONCRETE",NA,"WARMED AND COOLED AIR","Rect or Slight Irreg","No"
"5084400005","NonResidential","Warehouse","Non-Refrigerated Warehouse",1974,1,1,42.29999924,93020,"60",1252323.875,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"5087400030","NonResidential","Supermarket / Grocery Store","Supermarket/Grocery Store",2002,1,1,578.7000122,61053,"32",13133225,"AVERAGE","MASONRY",NA,"HEAT PUMP","Long Rect or Irreg","Yes"
"5247800200","NonResidential","Large Office","Office",1913,5,7,28,154159,"100",11195917,"GOOD","REINFORCED CONCRETE","Yes","HEAT PUMP","Rect or Slight Irreg","Yes"
"5247800255","NonResidential","Small- and Mid-Sized Office","Office",1904,1,5,113.0999985,78920,"88",2830674.75,"EXCELLENT","MASONRY","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"5247800280","NonResidential","Small- and Mid-Sized Office","Office",1906,1,7,188.1000061,99440,"64",6606832.5,"AVERAGE","MASONRY","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"5247800300","NonResidential","Small- and Mid-Sized Office","Office",1907,1,6,140.3000031,73260,"82",2853189.5,"GOOD","MASONRY","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"5247800320","NonResidential","Small- and Mid-Sized Office","Office",1900,1,4,82.5,69817,"87",2178074.5,"AVERAGE/GOOD","MASONRY","Yes","STEAM WITHOUT BOILER","Rect or Slight Irreg","Yes"
"5247800390","NonResidential","Small- and Mid-Sized Office","Office",1900,1,4,86.09999847,84750,NA,2094724.625,"AVERAGE/GOOD","MASONRY","Yes","STEAM WITHOUT BOILER","Rect or Slight Irreg","Yes"
"5247800555","NonResidential","Small- and Mid-Sized Office","Office",1900,1,6,186.1000061,75496,NA,3570161.75,"AVERAGE","MASONRY","Yes","STEAM WITHOUT BOILER","Rect or Slight Irreg","Yes"
"5247800695","NonResidential","Large Office","Office",1900,1,4,145.8000031,164380,"79",7655751,"AVERAGE","MASONRY","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"5247800755","NonResidential","Large Office","Office",1907,1,7,67.90000153,160580,"98",4336187.5,"AVERAGE","REINFORCED CONCRETE","Yes","HEAT PUMP","Rect or Slight Irreg","Yes"
"5247801045","NonResidential","Small- and Mid-Sized Office","Office",1909,1,6,152.6000061,73470,"83",3212269,"AVERAGE","REINFORCED CONCRETE","Yes","HEAT PUMP","Rect or Slight Irreg","Yes"
"5247801160","Nonresidential COS","Other","Other",1906,1,3,91.30000305,67755,NA,1904480,"EXCELLENT","MASONRY","Yes","STEAM","Rect or Slight Irreg","No"
"7666204795","NonResidential","Mixed Use Property","Office",1910,1,3,119.3000031,56700,"37",2371575,"GOOD","REINFORCED CONCRETE",NA,"HOT WATER","Rect or Slight Irreg","No"
"7666204800","NonResidential","Warehouse","Non-Refrigerated Warehouse",1922,1,1,54.70000076,82852,"83",2153603.5,"AVERAGE","MASONRY",NA,"HOT WATER","Rect or Slight Irreg","No"
"7666205335","NonResidential","Other","Other",1953,1,2,101.6999969,76442,NA,3978277,"AVERAGE","MASONRY","Yes","HOT WATER","Rect or Slight Irreg","Yes"
"7666205408","NonResidential","Distribution Center","Distribution Center",1962,1,2,76.40000153,92792,"56",3155496,"AVERAGE","MASONRY",NA,"FORCED AIR UNIT","Rect or Slight Irreg","Yes"
"7666206115","NonResidential","Other","Manufacturing/Industrial Plant",1941,2,2,49.29999924,125519,NA,2244317,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"7666206220","NonResidential","Large Office","Office",1900,1,4,131,129000,"80",4374646,"AVERAGE/GOOD","MASONRY","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"7666206285","NonResidential","Warehouse","Non-Refrigerated Warehouse",1954,1,1,28.29999924,78814,"69",861972.875,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"7666206640","NonResidential","Small- and Mid-Sized Office","Office",1904,1,4,73.09999847,58970,NA,1776411.75,"AVERAGE","MASONRY",NA,"HOT WATER","Rect or Slight Irreg","Yes"
"7666206676","NonResidential","Distribution Center","Distribution Center",1910,1,6,137.1999969,75600,"15",2688675.75,"GOOD","MASONRY",NA,"THRU-WALL HEAT PUMP","Rect or Slight Irreg","Yes"
"7666206690","NonResidential","Distribution Center","Distribution Center",1907,1,4,59,56270,NA,1056782.125,"AVERAGE","MASONRY","Yes","SPACE HEATERS","Rect or Slight Irreg","Yes"
"7666206851","NonResidential","Small- and Mid-Sized Office","Office",1904,1,4,244.5,66842,"31",5608600.5,"EXCELLENT","MASONRY","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"7666206871","NonResidential","Small- and Mid-Sized Office","Office",1909,1,6,138.6000061,75288,"81",2891605,"GOOD","MASONRY","Yes","PACKAGE UNIT","Rect or Slight Irreg","Yes"
"7666206895","NonResidential","Large Office","Office",1904,1,7,165.6000061,184322,"81",9722890,"GOOD","MASONRY","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"7666206900","NonResidential","Large Office","Office",2009,1,7,280.2000122,287853,"43",25567108,"GOOD","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Very Irreg","Yes"
"7666206966","NonResidential","Small- and Mid-Sized Office","Office",1914,1,2,197.3999939,64512,"53",5968153.5,"AVERAGE","MASONRY","Yes","HOT WATER","Rect or Slight Irreg","Yes"
"7666207045","NonResidential","Mixed Use Property","Parking",2009,1,6,1150.300049,286000,NA,63835192,"AVERAGE/GOOD","REINFORCED CONCRETE","Yes","HOT & CHILLED WATER","Rect or Slight Irreg","Yes"
"7666207175","NonResidential","Warehouse","Non-Refrigerated Warehouse",1926,1,7,63.29999924,144050,"26",3929371,"AVERAGE","REINFORCED CONCRETE",NA,"SPACE HEATERS","Rect or Slight Irreg","No"
"7666207195","NonResidential","Small- and Mid-Sized Office","Office",1930,1,3,253.5,60592,"16",5049446.5,"AVERAGE","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"7666207295","NonResidential","Retail Store","Retail Store",1993,1,1,189.5,107930,"57",7221482.5,"AVERAGE","MASONRY",NA,"FORCED AIR UNIT","Rect or Slight Irreg","Yes"
"7666207506","NonResidential","Warehouse","Non-Refrigerated Warehouse",1926,1,1,33.90000153,99084,"83",1618110.375,"LOW COST","REINFORCED CONCRETE","Yes","PACKAGE UNIT","Rect or Slight Irreg","Yes"
"7666703530","NonResidential","Distribution Center","Distribution Center",1953,1,1,96.09999847,72719,"28",2581741.75,"AVERAGE","STRUCTURAL STEEL",NA,"SPACE HEATERS","Very Irreg","No"
"7733600055","NonResidential","Small- and Mid-Sized Office","Office",2001,1,6,472.1000061,91706,"2",8570571,"AVERAGE/GOOD","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"7863500020","NonResidential","Medical Office","Medical Office",2008,1,5,473.6000061,129093,"6",19248732,"EXCELLENT","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"7881500200","NonResidential","Large Office","Office",1991,1,5,221,138106,"41",8381834.5,"AVERAGE","REINFORCED CONCRETE",NA,"WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"7886100495","NonResidential","Retail Store","Retail Store",1973,1,1,93.30000305,56572,"66",2409429,"AVERAGE","MASONRY",NA,"FORCED AIR UNIT","Rect or Slight Irreg","Yes"
"8566600000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2002,1,6,83.69999695,117950,"55",3187950.75,"AVERAGE","MASONRY","Yes","HEAT PUMP","Long Rect or Irreg","Yes"
"8809700020","NonResidential","Large Office","Office",2000,1,11,257.7999878,312512,NA,25747022,"GOOD","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Long Rect or Irreg","Yes"
"9184500000","NonResidential","Large Office","Office",2005,1,42,140,1592914,"97",56498868,"GOOD/EXCELLENT","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Very Irreg","Yes"
"1975700220","NonResidential","Small- and Mid-Sized Office","Office",1926,1,6,105.6999969,97720,NA,2478025.25,"AVERAGE","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"6108450000","NonResidential","Medical Office","Medical Office",1985,1,10,264.7000122,422503,"46",17254810,"GOOD","REINFORCED CONCRETE","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"7942600570","NonResidential","Medical Office","Medical Office",1987,1,7,159.8999939,94500,"68",5792926,"AVERAGE","REINFORCED CONCRETE","Yes","HEAT PUMP","Rect or Slight Irreg","Yes"
"8590400395","NonResidential","Medical Office","Medical Office",2008,1,9,223.8000031,302902,"58",14751117,"GOOD","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"8590901010","NonResidential","Medical Office","Medical Office",1973,1,19,236.3000031,319911,"50",15067340,"GOOD","STRUCTURAL STEEL","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"8591400005","NonResidential","Large Office","Office",1900,1,6,124.6999969,205521,"94",8138616.5,"AVERAGE","MASONRY",NA,"FORCED AIR UNIT","Rect or Slight Irreg","No"
"8591400075","NonResidential","Small- and Mid-Sized Office","Office",1900,1,6,170.3999939,56700,"55",3065954.5,"AVERAGE","MASONRY","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"8592900345","NonResidential","Small- and Mid-Sized Office","Office",1925,1,4,116.1999969,72000,"89",2729167.75,"AVERAGE","REINFORCED CONCRETE",NA,"STEAM","Rect or Slight Irreg","No"
"8807900360","NonResidential","Large Office","Office",2000,1,4,155.5,191146,"93",5101504.5,"GOOD","REINFORCED CONCRETE","Yes","PACKAGE UNIT","Rect or Slight Irreg","Yes"
"9358000300","NonResidential","Other","Other - Recreation",2001,1,3,343.1000061,68763,NA,9029489,"GOOD","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"9834201515","NonResidential","Other","Strip Mall",1994,3,1,443,102133,NA,20725996,"AVERAGE","MASONRY",NA,"WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"0254600000","Multifamily HR (10+)","High-Rise Multifamily","Multifamily Housing",1989,1,26,95.40000153,358176,"85",8393893,"AVERAGE","STRUCTURAL STEEL","Yes","ELECTRIC","Rect or Slight Irreg","Yes"
"2285050000","NonResidential","Large Office","Office",2008,1,14,207.8000031,362046,"86",15725581,"GOOD","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"5161000000","NonResidential","Other","Lifestyle Center",1994,3,2,405.2999878,81336,NA,13085297,"GOOD/EXCELLENT","MASONRY","Yes","ELECTRIC","Very Irreg","Yes"
"5342900000","NonResidential","Large Office","Office",2001,1,23,137.1999969,538933,"90",16020642,"GOOD/EXCELLENT","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Long Rect or Irreg","Yes"
"6385300000","Multifamily HR (10+)","High-Rise Multifamily","Multifamily Housing",1929,1,13,168.8000031,99470,NA,6136327.5,"LOW COST","REINFORCED CONCRETE","Yes","ELECTRIC","Rect or Slight Irreg","Yes"
"6780950000","NonResidential","Other","Parking",1983,1,6,208.3999939,275982,NA,5233553.5,"GOOD","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Long Rect or Irreg","Yes"
"7015350000","NonResidential","Small- and Mid-Sized Office","Office",1982,1,5,139.6999969,98668,"91",4391348,"GOOD","REINFORCED CONCRETE","Yes","PACKAGE UNIT","Very Irreg","Yes"
